Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.55057144165039,28.81100053581167,28.537101561901867,28.77956967449613,147544800
2015-06-15,28.494436264038086,28.566278456286962,28.22278292107037,28.31034053934703,175955600
2015-06-16,28.647106170654297,28.7032329467382,28.370963391519318,28.519137189697126,125976400
2015-06-17,28.579753875732422,28.709966689050734,28.45402873780504,28.674046444538057,131672400
2015-06-18,28.709970474243164,28.806508606325288,28.561796662706314,28.56404221355104,141628800
2015-06-19,28.422603607177734,28.696502592282428,28.377702864278476,28.671806669831774,218867600
2015-06-22,28.64935302734375,28.750380543759043,28.53036453067803,28.622411556968107,136157200
2015-06-23,28.519136428833008,28.64935095695845,28.485460021510466,28.620165650800633,121075600
2015-06-24,28.761606216430664,29.141023783310334,28.53934465545034,28.5595494733334,221123600
2015-06-25,28.62465476989746,29.00631614835481,28.62465476989746,28.929984557804623,127752400
2015-06-26,28.456275939941406,28.73466427427169,28.40239471361855,28.662822068223445,176267200
2015-06-29,27.95787239074707,28.39341676741329,27.946648062053136,28.166664088412958,196645600
2015-06-30,28.15992546081543,28.314835907044447,28.031956483059833,28.191356317607806,177482800
2015-07-01,28.422603607177734,28.498936925530728,28.285654114625384,28.48995643438017,120955200
2015-07-02,28.38667869567871,28.442805471516195,28.236257634665773,28.384433145046298,108844000
2015-07-06,28.287899017333984,28.339536412052915,28.029715469446344,28.049922002285406,112241600
2015-07-07,28.218297958374023,28.321571018872845,27.78724302443354,28.263198693250644,187787200
2015-07-08,27.517831802368164,27.982561373837125,27.511096864250984,27.94664113292781,243046400
2015-07-09,26.956571578979492,27.85235456630397,26.765740857168,27.80520827358726,314380000
2015-07-10,27.677236557006836,27.805205542627245,27.212506902611324,27.37639784840401,245418000
2015-07-13,28.21156120300293,28.234011568995754,27.910720817569047,28.070120642827177,165762000
2015-07-14,28.20033836364746,28.370964247690548,28.072369378828476,28.29687648993921,127072400
2015-07-15,28.471994400024414,28.546082164638804,28.193606036057805,28.225036897496608,134596800
2015-07-16,28.851402282714844,28.864875584484682,28.59097497264731,28.678532592768143,144889600
2015-07-17,29.100608825683594,29.100608825683594,28.806505076637993,28.979376500577892,184658800
2015-07-20,29.650653839111328,29.852708855406295,29.343076787840715,29.403694663011773,235600800
2015-07-21,29.35429573059082,29.841475600465095,29.257759346905384,29.825761888897844,307025600
2015-07-22,28.112777709960938,28.17563942026838,27.38761906525004,27.38761906525004,461802400
2015-07-23,28.09930419921875,28.532601176785548,28.076852123138195,28.332790032209644,203998000
2015-07-24,27.951129913330078,28.229518197526655,27.816426015354505,28.135225640229056,168649200
2015-07-27,27.5627384185791,27.75132529040384,27.416810160597972,27.63458062859486,177822000
2015-07-28,27.69968605041504,27.81867625508578,27.51334645468276,27.69968605041504,134472400
2015-07-29,27.61212921142578,27.72662831808726,27.450483816810358,27.648051171497354,148046800
2015-07-30,27.47293472290039,27.51783545821553,27.324759213224574,27.46170868264498,134513200
2015-07-31,27.23271369934082,27.533552410881246,27.145156061632584,27.524571920750486,171540000
2015-08-03,26.59062957763672,27.517843566648775,26.38408168090702,27.277620964936734,279904000
2015-08-04,25.737489700317383,26.424480768588573,25.425425018138448,26.361619064675256,496554400
2015-08-05,25.908117294311523,26.3661119416351,25.167243247465393,25.358073922303614,397250400
2015-08-06,25.96450424194336,26.27347186961389,25.736726883455646,26.1539447621565,211612000
2015-08-07,26.05245590209961,26.217088700035536,25.822422848637153,25.840465129075227,154681600
2015-08-10,26.99965476989746,27.06054531514884,26.280234758580217,26.280234758580217,219806400
2015-08-11,25.594642639160156,26.6523476239525,25.55855980051269,26.5689033711326,388331200
2015-08-12,25.989307403564453,26.02990167075178,24.7241214169336,25.378139401348783,404870000
2015-08-13,25.969013214111328,26.250917392031322,25.831443837637845,26.16972885114184,194143200
2015-08-14,26.151683807373047,26.23061662472854,25.711914024530746,25.78182570267327,171718000
2015-08-17,26.422313690185547,26.532819638114486,26.04794414327424,26.16972694574154,163538800
2015-08-18,26.27346420288086,26.485456653480924,26.162958268689984,26.25767764085359,138242800
2015-08-19,25.937442779541016,26.277981823024263,25.86301965588968,26.183262422344423,193146000
2015-08-20,25.40520668029785,25.788595701522556,25.175171891077685,25.727705151791735,274006400
2015-08-21,23.851343154907227,25.2360559901508,23.826535455855133,24.904536485187478,513102000
2015-08-24,23.255964279174805,24.536936745084173,20.748144459829337,21.395396977070543,648825200
2015-08-25,23.39578628540039,25.057893599189587,23.341661176037288,25.057893599189587,414406400
2015-08-26,24.737653732299805,24.782757708441796,23.691225656226788,24.151291718815553,387098400
2015-08-27,25.46609115600586,25.53825854469192,24.812073228197402,25.310481245761512,338464400
2015-08-28,25.549537658691406,25.554047368118045,25.154871840513433,25.296950915639194,212657600
2015-08-31,25.430011749267578,25.829187295353176,25.258613532810827,25.26537895756722,224917200
2015-09-01,24.293376922607422,25.231553217390733,24.21218837432918,24.84139876318219,307383600
2015-09-02,25.335289001464844,25.335289001464844,24.611359349064436,24.859436378122908,247555200
2015-09-03,24.891010284423828,25.434520609176296,24.816587173376877,25.369118637705323,212935600
2015-09-04,24.642932891845703,24.909050483372596,24.47153640419588,24.575276926912274,199985200
2015-09-08,25.328519821166992,25.38490064293656,24.879728961650944,25.202227330997122,219374400
2015-09-09,24.841392517089844,25.71416661072151,24.75569255956294,25.65553178995774,340043200
2015-09-10,25.38715934753418,25.54728069374521,24.785012513063187,24.868455037921613,251571200
2015-09-11,25.757020950317383,25.757020950317383,25.204489444933046,25.21125486996612,199662000
2015-09-14,26.005090713500977,26.36141793415846,25.903605918534346,26.291506262986168,233453600
2015-09-15,26.22385025024414,26.280231077827434,25.804376755375937,26.14491743574879,173364800
2015-09-16,26.2531681060791,26.28248551557955,26.03441023038882,26.21708355228819,148694000
2015-09-17,25.691621780395508,26.271216769830424,25.64651779484372,26.08403368124443,256450400
2015-09-18,25.585617065429688,25.77731324218455,25.229291567882793,25.305968662099787,297141200
2015-09-21,25.9825439453125,26.018628505812494,25.63298379865319,25.63523779322953,200888000
2015-09-22,25.574350357055664,25.750258309360778,25.375888691393072,25.56983892614147,201384800
2015-09-23,25.781822204589844,25.872031863873474,25.551789207992424,25.62621058534074,143026800
2015-09-24,25.935184478759766,26.04794615040655,25.34205870531606,25.540518627996033,200878000
2015-09-25,25.869783401489258,26.316320393790807,25.714171738616404,26.259939556008657,224607600
2015-09-28,25.357845306396484,25.83820940887299,25.357845306396484,25.67583232617486,208436000
2015-09-29,24.595571517944336,25.599151274909214,24.324944235507907,25.445795356033557,293461600
2015-09-30,24.87522315979004,25.15487159791797,24.52115161229218,24.84590402667718,265892000
2015-10-01,24.712841033935547,24.721862171461744,24.20090223311155,24.59782368123407,255716400
2015-10-02,24.893260955810547,25.03534173440742,24.2550313316186,24.358771841984098,232079200
2015-10-05,24.983474731445312,25.11653439357338,24.597830035755884,24.78050338618601,208258800
2015-10-06,25.10300064086914,25.199975739001896,24.755694515477558,24.94964471174307,192787200
2015-10-07,24.983474731445312,25.2067423509273,24.674508864234507,25.199976926186405,187062400
2015-10-08,24.694805145263672,24.85041679677311,24.403879837079565,24.85041679677311,247918400
2015-10-09,25.28567123413086,25.32175406487371,24.692543895726626,24.807561252393796,211064400
2015-10-12,25.16840362548828,25.427755802629747,25.132320786913887,25.42324609303538,121868800
2015-10-13,25.21124267578125,25.360087116335464,24.96091174699823,24.992484862285664,132197200
2015-10-14,24.854921340942383,25.15035629735426,24.70833085975719,25.098486904701833,177849600
2015-10-15,25.22703742980957,25.281162542087,24.918069877705264,25.017300684052458,150694000
2015-10-16,25.0421142578125,25.258616478296524,24.92709686172181,25.20900106348851,156930400
2015-10-19,25.197721481323242,25.202231190688764,24.832373080885557,24.987984723395268,119036800
2015-10-20,25.65778923034668,25.747998909046213,24.992496076074826,25.109767453959662,195871200
2015-10-21,25.655536651611328,26.065989077768705,25.642004080665377,25.70966177357532,167180800
2015-10-22,26.047943115234375,26.047943115234375,25.73221012729208,25.784081247272333,166616400
2015-10-23,26.855314254760742,26.889143092972276,26.235125196438673,26.318567714006775,237467600
2015-10-26,25.998323440551758,26.641064444367466,25.917134922111238,26.62978931273222,265335200
2015-10-27,25.833694458007812,26.282485338977775,25.707400241194463,26.025388917066845,279537600
2015-10-28,26.898162841796875,26.904929986007453,26.17423326582347,26.370439153381316,342205600
2015-10-29,27.182327270507812,27.218411829970066,26.672644052045726,26.769619154842406,204909200
2015-10-30,26.950037002563477,27.337937392039656,26.938760148211056,27.28606627086749,197461200
2015-11-02,27.328916549682617,27.369510816943535,26.97484499880934,27.243218305734647,128813200
2015-11-03,27.642393112182617,27.849874152500742,27.220663886674064,27.240961880078213,182076000
2015-11-04,27.51384925842285,27.924301694929156,27.428151003101895,27.768690029676737,179544400
2015-11-05,27.387014389038086,27.787900373263945,27.21941322752799,27.597648958384283,158210800
2015-11-06,27.41871452331543,27.5885810052847,27.31906069558055,27.4300396466352,132169200
2015-11-09,27.307735443115234,27.588580874810958,27.18996210981419,27.396065875083817,135485600
2015-11-10,26.44708824157715,26.741524281763503,26.28628145063508,26.47653288237891,236511600
2015-11-11,26.297603607177734,26.59430325700271,26.09376342761521,26.35649115415617,180872000
2015-11-12,26.209272384643555,26.458409606617366,26.193418244917176,26.331576488806327,130102400
2015-11-13,25.443740844726562,26.175300138125756,25.427886704149948,26.0914986933798,183249600
2015-11-16,25.860475540161133,25.874064306953358,25.140241524660123,25.226306594296478,152426800
2015-11-17,25.749496459960938,26.05752117761226,25.66569503319784,26.028076545737232,110467600
2015-11-18,26.564855575561523,26.6101526171178,26.15944066013874,26.218328196539,186698800
2015-11-19,26.902320861816406,27.122015123004235,26.444814561176198,26.644123945855984,173183200
2015-11-20,27.02010726928711,27.160529181645085,26.918186299895858,26.997457012996644,137148400
2015-11-23,26.669042587280273,27.11749094268596,26.576181397252792,27.013304627250218,129930000
2015-11-24,26.924976348876953,27.03142631559758,26.526357476353816,26.573919896553566,171212800
2015-11-25,26.73245620727539,27.00424363548835,26.70754231648992,26.999712894633895,85553200
2015-11-27,26.68263053894043,26.818525127795287,26.63506812402982,26.79134586443002,52185600
2015-11-30,26.793611526489258,27.045014099445353,26.669042061341106,26.723398860691436,156721200
2015-12-01,26.576175689697266,26.90911426072789,26.467462112200224,26.895525495533548,139409600
2015-12-02,26.336103439331055,26.7505781385293,26.290806394510355,26.57618088722946,133546400
2015-12-03,26.091493606567383,26.451611483701324,25.86953568176781,26.39725468774632,166278000
2015-12-04,26.958946228027344,27.00877401211422,26.071111052572874,26.111879082464736,231108000
2015-12-07,26.789077758789062,27.14693024735843,26.682627814774136,26.947620853609425,128336800
2015-12-08,26.77775764465332,26.861557351127498,26.467467528110483,26.616949159749414,137238000
2015-12-09,26.18661880493164,26.655450249724954,26.06431472438061,26.64412512583324,185445600
2015-12-10,26.311193466186523,26.485590743468443,26.161711813630916,26.28175055546375,116850800
2015-12-11,25.63399314880371,26.134533007767146,25.559251457219162,26.089235955397484,187544800
2015-12-14,25.47544288635254,25.520739922984202,24.866187894220914,25.40749560343386,257274800
2015-12-15,25.024742126464844,25.547932327006592,24.993033838913476,25.353151858921276,213292400
2015-12-16,25.217243194580078,25.364461149439652,24.641963595911598,25.15609202488484,224954000
2015-12-17,24.6827335357666,25.42335065191137,24.6827335357666,25.37125750274042,179091200
2015-12-18,24.01459503173828,24.80504005979596,23.964767244484687,24.666883551463094,385813200
2015-12-21,24.309032440185547,24.318092195487907,23.910411846739855,24.297707314064684,190362400
2015-12-22,24.28638458251953,24.3973635640692,24.109721941231975,24.324887247632642,131157600
2015-12-23,24.598936080932617,24.65329288120193,24.2795862074109,24.29544034615493,130629600
2015-12-24,24.467573165893555,24.68726747401853,24.4494536557866,24.68726747401853,54281600
2015-12-28,24.19351577758789,24.39056151093474,24.048563190288302,24.367911265192628,106816800
2015-12-29,24.628379821777344,24.78465757181185,24.202581703967166,24.2252302275154,123724800
2015-12-30,24.3067684173584,24.619322216750916,24.275060136027495,24.592144677308276,100855200
2015-12-31,23.840200424194336,24.241084652433678,23.740544845841946,24.2365556388593,163649200
2016-01-04,23.86058807373047,23.865118816130263,23.101851151126105,23.240009418797065,270597600
2016-01-05,23.262651443481445,23.973825739900835,23.194705878227012,23.951177218149358,223164000
2016-01-06,22.807409286499023,23.18564669372695,22.619424996167677,22.775701009673423,273829600
2016-01-07,21.844833374023438,22.678311819088183,21.840304360548615,22.349903911059002,324377600
2016-01-08,21.960338592529297,22.447289520010447,21.915041555170163,22.3204564330279,283192000
2016-01-11,22.31592559814453,22.435964301812735,22.046403561475106,22.41558115347868,198957600
2016-01-12,22.639808654785156,22.80514615448202,22.386140706528945,22.773437876946435,196616800
2016-01-13,22.057735443115234,22.9183932367697,22.0373522885359,22.72134743597745,249758400
2016-01-14,22.54015350341797,22.757584164840583,21.684026537963334,22.186831702556454,252680400
2016-01-15,21.998842239379883,22.130206072806477,21.59795808395817,21.78820772301355,319335600
2016-01-19,21.892396926879883,22.34310892219055,21.62966922518947,22.28875212210587,212350800
2016-01-20,21.921842575073242,22.238927116501905,21.15857499588796,21.539076100008007,289337600
2016-01-21,21.810863494873047,22.168714343917976,21.50283871060197,21.982993670575564,208646000
2016-01-22,22.97047996520996,22.97953971915691,22.279690574475875,22.338576383173987,263202000
2016-01-25,22.522037506103516,22.99539807281637,22.469944343350022,22.99313270192143,207178000
2016-01-26,22.6466007232666,22.848175493262893,22.211742908980533,22.63301195656121,300308000
2016-01-27,21.158571243286133,21.88559967029241,21.1404517348817,21.751972183745465,533478800
2016-01-28,21.310317993164062,21.407708189753574,20.925287947840737,21.242372429385988,222715200
2016-01-29,22.04640769958496,22.04640769958496,21.369207017383047,21.468862591422543,257666000
2016-02-01,21.840307235717773,21.903723800543208,21.60702413169345,21.849366991831662,163774000
2016-02-02,21.398651123046875,21.75197290885419,21.353352350525753,21.611549305995943,149428800
2016-02-03,21.82218360900879,21.933162576528677,21.308055074277842,21.51642424169479,183857200
2016-02-04,21.997526168823242,22.16376082929042,21.67644516346597,21.829015582588557,185886800
2016-02-05,21.410017013549805,22.070398679421377,21.334871494254173,21.97931125355148,185672400
2016-02-08,21.635454177856445,21.79257817325256,21.18685013425554,21.207343888605905,216085600
2016-02-09,21.63090705871582,21.847239948350005,21.389526816710863,21.471505339910365,177324800
2016-02-10,21.466943740844727,21.940596905988752,21.428232154351168,21.84267823951521,169374400
2016-02-11,21.337139129638672,21.56941206222315,21.084372446304222,21.35763461773611,200298800
2016-02-12,21.403188705444336,21.519325232841023,21.180026305574412,21.448733293319695,161405600
2016-02-16,22.006637573242188,22.054458079987736,21.544370937353783,21.637734287471822,196231600
2016-02-17,22.34365463256836,22.36414838548047,21.895050620450537,22.013463024420584,179452800
2016-02-18,21.92010498046875,22.519001870286793,21.88139165339419,22.507615291026966,156084000
2016-02-19,21.8700008392334,22.033957806652385,21.815349095876268,21.86089192578261,141496800
2016-02-22,22.06128692626953,22.065842252518742,21.84267817470126,21.931487925733745,137123200
2016-02-23,21.56258773803711,21.974756184087802,21.530707401731974,21.951984763490994,127770400
2016-02-24,21.8836669921875,21.947427659634357,21.250612169182446,21.400906660176798,145022800
2016-02-25,22.03396987915039,22.03396987915039,21.690115591711336,21.872290485846232,110330800
2016-02-26,22.068113327026367,22.320878263259065,21.992966102481496,22.134149901792878,115964400
2016-02-29,22.018020629882812,22.368706027255385,22.008911715196117,22.0567322142904,140865200
2016-03-01,22.892459869384766,22.947111630369502,22.184257690624793,22.236633525523445,201628400
2016-03-02,22.94256019592285,22.97444053760426,22.68979338877147,22.887908429804487,132678400
2016-03-03,23.113344192504883,23.161164696145548,22.874239936953565,22.90384434683683,147822800
2016-03-04,23.457197189331055,23.625707775197945,23.083740357221785,23.311458022524896,184220400
2016-03-07,23.197595596313477,23.416204312657847,22.99037171906188,23.316007999494644,143315600
2016-03-08,23.006317138671875,23.17255181099527,22.862855624431056,22.94938771816151,126247600
2016-03-09,23.026809692382812,23.131559604260957,22.833248297491732,23.07007486504799,108806800
2016-03-10,23.038192749023438,23.281850549328936,22.80592152542334,23.09284623239214,134054400
2016-03-11,23.286405563354492,23.29095915156711,23.11333967636476,23.281850237794213,109632800
2016-03-14,23.345617294311523,23.434428793597583,23.17710668670471,23.206711098916106,100304400
2016-03-15,23.814716339111328,23.951346605079163,23.6484816616626,23.673530746447316,160270800
2016-03-16,24.13123893737793,24.20866210216949,23.816987477735683,23.821542803516213,153214000
2016-03-17,24.092531204223633,24.245101632640264,23.901247449878287,24.028768794543172,137682800
2016-03-18,24.119853973388672,24.251930632293288,23.953621055584467,24.215494973003246,176820800
2016-03-21,24.117578506469727,24.513806753372947,23.942234933159686,24.122132095293672,142010800
2016-03-22,24.302024841308594,24.431823816052884,23.9581707464308,23.96727965977133,129777600
2016-03-23,24.16767120361328,24.38172632961366,24.115297122154224,24.247373763190527,102814000
2016-03-24,24.062923431396484,24.19500008411323,23.885303944048754,24.0173805967655,104532000
2016-03-28,23.953622817993164,24.181340493266877,23.92401840830487,24.13807357901352,77645600
2016-03-29,24.520633697509766,24.54568277501059,23.88302365860301,23.88530132128879,124760400
2016-03-30,24.948747634887695,25.144584972160686,24.730138877841835,24.74152545640225,182404400
2016-03-31,24.818944931030273,25.026168815970237,24.79389585181011,24.985179571550667,103553600
2016-04-01,25.04667091369629,25.0489485772972,24.63905599654757,24.771132687827816,103496000
2016-04-04,25.303983688354492,25.54764148312726,25.110422312843973,25.144580304836865,149424800
2016-04-05,25.005674362182617,25.215175918653653,24.9168646184815,24.937360110215177,106314800
2016-04-06,25.267553329467773,25.27210865594033,24.86676972993543,25.101320397527726,105616400
2016-04-07,24.71647834777832,25.144586980688242,24.62083733468378,25.037559388123736,127207600
2016-04-08,24.743799209594727,24.99656418768425,24.63221631684835,24.80072861870495,94326800
2016-04-11,24.825775146484375,25.18784707997631,24.782509978375405,24.814390307444175,117630000
2016-04-12,25.149137496948242,25.162799999820386,24.743800363162073,24.898646695307107,108929200
2016-04-13,25.513486862182617,25.581801117846997,25.23111744993787,25.23111744993787,133029200
2016-04-14,25.52715301513672,25.593191354529786,25.351811156115772,25.41784949550884,101895600
